subject_id,workflow_id,task,reducer,data.aggregation_version,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids
58642633,17771,T9,text_reducer,3.4.5,"[['3W', '3W', '3W']]",3.0,3.0,3W,"[False, False, False]","[1543903.0, 1484814.0, 2060660.0]"
58642633,17771,T10,text_reducer,3.4.5,"[['31', '31', '31']]",3.0,3.0,31,"[False, False, False]","[1543903.0, 1484814.0, 2060660.0]"
58642633,17771,T12,text_reducer,3.4.5,"[['', '', 'B.'], ['', '', 'Hoxie,'], ['Dist', 'Dist', 'Dist'], ['5', '#5', '#5'], ['Crew,', 'Crew', 'Crew'], ['B.', '', ''], ['Hoxie', '', '']]",3.0,1.5714285714285714,"B. Hoxie, Dist #5 Crew B. Hoxie","[False, False, False]","[1543903.0, 1484814.0, 2060660.0]"
58642634,17771,T6,text_reducer,3.4.5,,,,,,
58642634,17771,T8,text_reducer,3.4.5,"[['42N', '42N', '42N,', '42N'], ['', '', '3-4W', '']]",4.0,2.0,42N 3-4W,"[False, False, False, False]","[1325481.0, 2009569.0, 2286667.0, 2286185.0]"
58642634,17771,T9,text_reducer,3.4.5,"[['', '', '3W,'], ['3,4W', '3,4W', '4W']]",3.0,1.5,"3W, 3,4W","[False, False, False]","[1325481.0, 2009569.0, 2286185.0]"
58642634,17771,T10,text_reducer,3.4.5,"[['Many', 'Many', 'Many']]",3.0,3.0,Many,"[False, False, False]","[1325481.0, 2009569.0, 2286185.0]"
58642634,17771,T12,text_reducer,3.4.5,"[['Schrouder,', 'Scrouder,', 'Schrouder,', 'Schrouder,'], ['Gruhn,', 'Grun,', 'Gruh,', 'Gruhn,'], ['Cischke', 'Cischke', 'Cischke', 'Cischke']]",4.0,3.0,"Schrouder, Gruhn, Cischke","[False, False, False, False]","[1325481.0, 2009569.0, 2286667.0, 2286185.0]"
58642635,17771,T6,text_reducer,3.4.5,,,,,,
58642635,17771,T8,text_reducer,3.4.5,"[['44N', '44N', '44N', '44N']]",4.0,4.0,44N,"[False, False, False, False]","[2272816.0, 2246341.0, nan, 1484814.0]"
58642635,17771,T9,text_reducer,3.4.5,"[['6W', '6W', '6W', '6W']]",4.0,4.0,6W,"[False, False, False, False]","[2272816.0, 2246341.0, nan, 1484814.0]"
58642635,17771,T10,text_reducer,3.4.5,"[['26', '26', '26', '26']]",4.0,4.0,26,"[False, False, False, False]","[2272816.0, 2246341.0, nan, 1484814.0]"
58642635,17771,T12,text_reducer,3.4.5,"[['Payment', '', 'C.', ''], ['&', 'Payment,', 'Payment,', 'Payment,'], ['Waybrant', 'Waybrant', 'Waybrant', 'Waybrant']]",4.0,2.6666666666666665,"Payment Payment, Waybrant","[False, False, False, False]","[2272816.0, 2246341.0, nan, 1484814.0]"
58642636,17771,T6,text_reducer,3.4.5,,,,,,
58642636,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N', '45N']]",4.0,4.0,45N,"[False, False, False, False]","[2023041.0, 1484814.0, 2060660.0, 2017299.0]"
58642636,17771,T9,text_reducer,3.4.5,"[['5W', '5W', '5W', '5W']]",4.0,4.0,5W,"[False, False, False, False]","[2023041.0, 1484814.0, 2060660.0, 2017299.0]"
58642636,17771,T10,text_reducer,3.4.5,"[['24', '24', '24', '24']]",4.0,4.0,24,"[False, False, False, False]","[2023041.0, 1484814.0, 2060660.0, 2017299.0]"
58642636,17771,T12,text_reducer,3.4.5,"[['', '', 'B.', ''], ['Gruhn,', 'Gruhn,', 'Gruhn,', 'Gruhn'], ['F.H.B.', 'F.H.B.', 'F.H.B.,', ''], ['&', '&', '', '&'], ['D.', 'D.', 'D.', 'D.'], ['Ogle', 'Ogle', 'Ogle,', 'Ogle'], ['F.T.', 'F.', 'F.T.', ''], ['', 'T.', '', '']]",4.0,2.375,"B. Gruhn, F.H.B. & D. Ogle F.T. T.","[False, False, False, False]","[2023041.0, 1484814.0, 2060660.0, 2017299.0]"
58642637,17771,T6,text_reducer,3.4.5,,,,,,
58642637,17771,T8,text_reducer,3.4.5,"[['44N', '44N', '44N', '44N']]",4.0,4.0,44N,"[False, False, False, False]","[2017299.0, 1484814.0, 2318386.0, 2023041.0]"
58642637,17771,T9,text_reducer,3.4.5,"[['1,2E', '1E,', '1E,2E', '1E'], ['', '2E', '', '2E']]",4.0,1.5,"1,2E 2E","[False, False, False, False]","[2017299.0, 1484814.0, 2318386.0, 2023041.0]"
58642637,17771,T10,text_reducer,3.4.5,"[['many', 'Many', 'many']]",3.0,2.0,many,"[False, False, False]","[1484814.0, 2318386.0, 2023041.0]"
58642637,17771,T12,text_reducer,3.4.5,"[['Cischke', 'Cischke', 'Cischke', 'CISCHKE']]",4.0,3.0,Cischke,"[False, False, False, False]","[2017299.0, 1484814.0, 2318386.0, 2023041.0]"
58642638,17771,T6,text_reducer,3.4.5,,,,,,
58642638,17771,T8,text_reducer,3.4.5,"[['44N', '44N', '44N', '44N']]",4.0,4.0,44N,"[False, False, False, False]","[2246341.0, 2301059.0, 318891.0, 2017299.0]"
58642638,17771,T9,text_reducer,3.4.5,"[['6W', '6W', '6W', '6W']]",4.0,4.0,6W,"[False, False, False, False]","[2246341.0, 2301059.0, 318891.0, 2017299.0]"
58642638,17771,T10,text_reducer,3.4.5,"[['25,26', '25,26', '25,', '25,26'], ['', '', '26', '']]",4.0,2.0,"25,26 26","[False, False, False, False]","[2246341.0, 2301059.0, 318891.0, 2017299.0]"
58642638,17771,T12,text_reducer,3.4.5,"[['Gruhn,', 'Gruhn,', 'Gruhn,', 'Gruhn'], ['', '', '', '&'], ['Payment', 'Payment', 'Payment', 'Payment']]",4.0,2.6666666666666665,"Gruhn, & Payment","[False, False, False, False]","[2246341.0, 2301059.0, 318891.0, 2017299.0]"
58642639,17771,T6,text_reducer,3.4.5,,,,,,
58642639,17771,T8,text_reducer,3.4.5,"[['47N', '47N', '47N', '47N']]",4.0,4.0,47N,"[False, False, False, False]","[2279942.0, 1741294.0, 318891.0, 2017299.0]"
58642639,17771,T9,text_reducer,3.4.5,"[['5W', '5W', '5W', '5W']]",4.0,4.0,5W,"[False, False, False, False]","[2279942.0, 1741294.0, 318891.0, 2017299.0]"
58642639,17771,T10,text_reducer,3.4.5,"[['17', '17', '17', '17']]",4.0,4.0,17,"[False, False, False, False]","[2279942.0, 1741294.0, 318891.0, 2017299.0]"
58642639,17771,T12,text_reducer,3.4.5,"[['D.', 'D.', 'D.', 'D.'], ['Ogle,', 'Ogle,', 'Ogle,', 'Ogle'], ['F.', 'B.', 'F.', ''], ['T.', 'Gruhn', 'T.', '']]",4.0,2.75,"D. Ogle, F. T.","[False, False, False, False]","[2279942.0, 1741294.0, 318891.0, 2017299.0]"
58642640,17771,T6,text_reducer,3.4.5,,,,,,
58642640,17771,T8,text_reducer,3.4.5,"[['44N', '44N', '44N']]",3.0,3.0,44N,"[False, False, False]","[2305978.0, 2277793.0, 1484814.0]"
58642640,17771,T9,text_reducer,3.4.5,"[['6W', '6W', '6W']]",3.0,3.0,6W,"[False, False, False]","[2305978.0, 2277793.0, 1484814.0]"
58642640,17771,T10,text_reducer,3.4.5,"[['25,26', '25,', '25,'], ['', '26', '26']]",3.0,2.0,"25, 26","[False, False, False]","[2305978.0, 2277793.0, 1484814.0]"
58642640,17771,T12,text_reducer,3.4.5,"[['Gruhn', 'Gruhn,', 'Gruhn'], ['+', 'Payment,', '+'], ['Payment', 'Cischke', 'Payment']]",3.0,2.0,Gruhn + Payment,"[False, False, False]","[2305978.0, 2277793.0, 1484814.0]"
58642641,17771,T6,text_reducer,3.4.5,,,,,,
58642641,17771,T8,text_reducer,3.4.5,"[['46', '46N', '46N'], ['N', '', '']]",3.0,1.5,46N N,"[False, False, False]","[2186539.0, 1325481.0, 1484814.0]"
58642641,17771,T9,text_reducer,3.4.5,"[['5', '5W', '5W'], ['W', '', '']]",3.0,1.5,5W W,"[False, False, False]","[2186539.0, 1325481.0, 1484814.0]"
58642641,17771,T10,text_reducer,3.4.5,"[['25', '25', '25']]",3.0,3.0,25,"[False, False, False]","[2186539.0, 1325481.0, 1484814.0]"
58642641,17771,T12,text_reducer,3.4.5,"[['Payment', 'Payment,', 'Payment'], ['+', '', '+'], ['Cischke', 'Cischke', 'Cischke']]",3.0,2.3333333333333335,Payment + Cischke,"[False, False, False]","[2186539.0, 1325481.0, 1484814.0]"
58642642,17771,T6,text_reducer,3.4.5,,,,,,
58642642,17771,T8,text_reducer,3.4.5,"[['46N', '46N', '46N', '46N']]",4.0,4.0,46N,"[False, False, False, False]","[nan, 1325481.0, 1741294.0, 2299592.0]"
58642642,17771,T9,text_reducer,3.4.5,"[['5W', '5W', '5W', '5W']]",4.0,4.0,5W,"[False, False, False, False]","[nan, 1325481.0, 1741294.0, 2299592.0]"
58642642,17771,T10,text_reducer,3.4.5,"[['25', '25', '25', '25']]",4.0,4.0,25,"[False, False, False, False]","[nan, 1325481.0, 1741294.0, 2299592.0]"
58642642,17771,T12,text_reducer,3.4.5,"[['Payment,', 'Payment,', 'Payment'], ['', '', '+'], ['Cischke', 'Cischke', 'Cischke']]",3.0,2.0,"Payment, + Cischke","[False, False, False]","[1325481.0, 1741294.0, 2299592.0]"
58642644,17771,T6,text_reducer,3.4.5,,,,,,
58642644,17771,T8,text_reducer,3.4.5,"[['19N', '19N', '19N', '19N']]",4.0,4.0,19N,"[False, False, False, False]","[2183425.0, 2271829.0, 1325481.0, 2023041.0]"
58642644,17771,T9,text_reducer,3.4.5,"[['4W', '4W', '4W', '4W']]",4.0,4.0,4W,"[False, False, False, False]","[2183425.0, 2271829.0, 1325481.0, 2023041.0]"
58642644,17771,T10,text_reducer,3.4.5,"[['2', '2', '2', '2']]",4.0,4.0,2,"[False, False, False, False]","[2183425.0, 2271829.0, 1325481.0, 2023041.0]"
58642644,17771,T12,text_reducer,3.4.5,"[['Jeffery', 'Jeffery,', 'Jeffery,', 'Jeffery,'], ['Knoop', 'Knoop', 'Knoop,', 'Knoop'], ['', '&', '', '&'], ['Kailing', 'Kailing', 'Kailing', 'Kailing']]",4.0,3.0,"Jeffery, Knoop & Kailing","[False, False, False, False]","[2183425.0, 2271829.0, 1325481.0, 2023041.0]"
58642645,17771,T6,text_reducer,3.4.5,,,,,,
58642645,17771,T8,text_reducer,3.4.5,"[['17N', '17N', '17N', '17N']]",4.0,4.0,17N,"[False, False, False, False]","[1440915.0, 2283607.0, 1484814.0, 2308172.0]"
58642645,17771,T9,text_reducer,3.4.5,"[['06W', '06W', '06W', '06W']]",4.0,4.0,06W,"[False, False, False, False]","[1440915.0, 2283607.0, 1484814.0, 2308172.0]"
58642645,17771,T10,text_reducer,3.4.5,"[['22', '22', '22', '22']]",4.0,4.0,22,"[False, False, False, False]","[1440915.0, 2283607.0, 1484814.0, 2308172.0]"
58642645,17771,T12,text_reducer,3.4.5,"[['R.', 'R.', 'R.', 'R.'], ['Hamilton,', 'Hamilton,', 'Hamilton,', 'Hamilton,'], ['M.', 'M.', 'M.', 'M.'], ['Phillips', 'Phillips', 'Phillips', 'Phillips']]",4.0,4.0,"R. Hamilton, M. Phillips","[False, False, False, False]","[1440915.0, 2283607.0, 1484814.0, 2308172.0]"
58642646,17771,T6,text_reducer,3.4.5,[['4/29']],1.0,1.0,4/29,[False],[nan]
58642646,17771,T8,text_reducer,3.4.5,"[['19N', '19N', '19N', '19N']]",4.0,4.0,19N,"[False, False, False, False]","[nan, 2017299.0, 2262631.0, 2023041.0]"
58642646,17771,T9,text_reducer,3.4.5,"[['4W', '4W', '4W', '4W']]",4.0,4.0,4W,"[False, False, False, False]","[nan, 2017299.0, 2262631.0, 2023041.0]"
58642646,17771,T10,text_reducer,3.4.5,"[['1', '', '', '1'], ['and', '', '', 'and'], ['12', '1,12', '1,12', '12']]",4.0,2.0,1 and 12,"[False, False, False, False]","[nan, 2017299.0, 2262631.0, 2023041.0]"
58642646,17771,T12,text_reducer,3.4.5,"[['M.', 'M.', 'M.', 'M.'], ['Phillips,', 'Phillips,', 'Phillips,', 'Phillips,'], ['K.', 'K.', 'K.', 'K.'], ['Reed,', 'Reed,', 'Reed,', 'Reed,'], ['S.', 'S.', 'S.', 'S.'], ['Sendek', 'Sendek', 'Sendek', 'Sendek']]",4.0,4.0,"M. Phillips, K. Reed, S. Sendek","[False, False, False, False]","[nan, 2017299.0, 2262631.0, 2023041.0]"
58642647,17771,T6,text_reducer,3.4.5,,,,,,
58642647,17771,T8,text_reducer,3.4.5,"[['17N', '17N', '17N', '17N']]",4.0,4.0,17N,"[False, False, False, False]","[2272550.0, 1484814.0, 2131407.0, 2023041.0]"
58642647,17771,T9,text_reducer,3.4.5,"[['4W', '4W', '4W', '4W']]",4.0,4.0,4W,"[False, False, False, False]","[2272550.0, 1484814.0, 2131407.0, 2023041.0]"
58642647,17771,T10,text_reducer,3.4.5,"[['8', '8', '8', '8']]",4.0,4.0,8,"[False, False, False, False]","[2272550.0, 1484814.0, 2131407.0, 2023041.0]"
58642647,17771,T12,text_reducer,3.4.5,"[['C.', 'M.'], ['Jeffery', 'Phillips']]",2.0,1.0,C. Jeffery,"[False, False]","[2272550.0, 2131407.0]"
58642648,17771,T6,text_reducer,3.4.5,,,,,,
58642648,17771,T8,text_reducer,3.4.5,"[['6N', '6N', '6N', '6N']]",4.0,4.0,6N,"[False, False, False, False]","[2278307.0, 1325481.0, 1660561.0, 2304942.0]"
58642648,17771,T9,text_reducer,3.4.5,"[['1W', '1W', '1W', '1W']]",4.0,4.0,1W,"[False, False, False, False]","[2278307.0, 1325481.0, 1660561.0, 2304942.0]"
58642648,17771,T10,text_reducer,3.4.5,"[['3', '3', '3', '3']]",4.0,4.0,3,"[False, False, False, False]","[2278307.0, 1325481.0, 1660561.0, 2304942.0]"
58642648,17771,T12,text_reducer,3.4.5,"[['D.', 'D.', 'T.', 'D.'], ['Smith,', 'Smith,', '', 'Smith,'], ['R.', 'R.', '', 'R.'], ['Lincoln', 'Lincoln', 'Vanderwall', 'Lincoln']]",4.0,3.0,"D. Smith, R. Lincoln","[False, False, False, False]","[2278307.0, 1325481.0, 1660561.0, 2304942.0]"
58642649,17771,T6,text_reducer,3.4.5,,,,,,
58642649,17771,T8,text_reducer,3.4.5,"[['6N', '6N', '6N', '6N']]",4.0,4.0,6N,"[False, False, False, False]","[318891.0, 2023041.0, 2301059.0, 1529862.0]"
58642649,17771,T9,text_reducer,3.4.5,"[['1W', '1W', '1W', '1W']]",4.0,4.0,1W,"[False, False, False, False]","[318891.0, 2023041.0, 2301059.0, 1529862.0]"
58642649,17771,T10,text_reducer,3.4.5,"[['3', '3', '3', '3']]",4.0,4.0,3,"[False, False, False, False]","[318891.0, 2023041.0, 2301059.0, 1529862.0]"
58642649,17771,T12,text_reducer,3.4.5,"[['A.', 'A.'], ['Vanderwall', 'Vanderwall']]",2.0,2.0,A. Vanderwall,"[False, False]","[318891.0, 1529862.0]"
58642650,17771,T6,text_reducer,3.4.5,,,,,,
58642650,17771,T8,text_reducer,3.4.5,"[['28N', '28N', '28n', '28N']]",4.0,3.0,28N,"[False, False, False, False]","[2245753.0, 1484814.0, 2314937.0, 2323717.0]"
58642650,17771,T9,text_reducer,3.4.5,"[['2W', '2W', '2w', '2W']]",4.0,3.0,2W,"[False, False, False, False]","[2245753.0, 1484814.0, 2314937.0, 2323717.0]"
58642650,17771,T10,text_reducer,3.4.5,"[['19,', '19,', '19,', '19,'], ['20', '20', '20', '20']]",4.0,4.0,"19, 20","[False, False, False, False]","[2245753.0, 1484814.0, 2314937.0, 2323717.0]"
58642650,17771,T12,text_reducer,3.4.5,"[['Larkins,', 'Larkins,', 'Larkins,', 'Larkins,'], ['WIninger', 'Wininger', 'Wininger', 'Wininger']]",4.0,3.5,"Larkins, Wininger","[False, False, False, False]","[2245753.0, 1484814.0, 2314937.0, 2323717.0]"
58642651,17771,T6,text_reducer,3.4.5,,,,,,
58642651,17771,T8,text_reducer,3.4.5,,,,,,
58642651,17771,T9,text_reducer,3.4.5,,,,,,
58642651,17771,T10,text_reducer,3.4.5,,,,,,
58642651,17771,T12,text_reducer,3.4.5,"[['Gary', 'Gary', 'Gary', 'Gary'], ['L.', 'L.', 'L.', 'L.'], ['Towns', 'Towns', 'Towns', 'Towns']]",4.0,4.0,Gary L. Towns,"[False, False, False, False]","[2264726.0, 2286125.0, 2110448.0, 2323717.0]"
58642652,17771,T6,text_reducer,3.4.5,[['6-27-1984']],1.0,1.0,6-27-1984,[False],[2264726.0]
58642652,17771,T8,text_reducer,3.4.5,"[['27N', '27N', '27N', '27N']]",4.0,4.0,27N,"[False, False, False, False]","[1999021.0, 1440915.0, 2264726.0, 2271829.0]"
58642652,17771,T9,text_reducer,3.4.5,"[['4W', '4W', '4W', '4W']]",4.0,4.0,4W,"[False, False, False, False]","[1999021.0, 1440915.0, 2264726.0, 2271829.0]"
58642652,17771,T10,text_reducer,3.4.5,"[['32', '32', '32', '32']]",4.0,4.0,32,"[False, False, False, False]","[1999021.0, 1440915.0, 2264726.0, 2271829.0]"
58642652,17771,T12,text_reducer,3.4.5,"[['Casey', '', 'Casey', 'Casey'], ['-', '', '&', '-'], ['Sendek', 'Casey-Sendek', 'Sendek', 'Sendek']]",4.0,2.6666666666666665,Casey - Sendek,"[False, False, False, False]","[1999021.0, 1440915.0, 2264726.0, 2271829.0]"
58642653,17771,T6,text_reducer,3.4.5,,,,,,
58642653,17771,T8,text_reducer,3.4.5,"[['20N', '20N', '20N', '20N']]",4.0,4.0,20N,"[False, False, False, False]","[2261663.0, 1484814.0, 2023041.0, 2017299.0]"
58642653,17771,T9,text_reducer,3.4.5,"[['1W', '1W', '1W', '1W']]",4.0,4.0,1W,"[False, False, False, False]","[2261663.0, 1484814.0, 2023041.0, 2017299.0]"
58642653,17771,T10,text_reducer,3.4.5,"[['4', '4', '4', '4']]",4.0,4.0,4,"[False, False, False, False]","[2261663.0, 1484814.0, 2023041.0, 2017299.0]"
58642653,17771,T12,text_reducer,3.4.5,"[['M.', 'M.', 'M.', 'M.'], ['SHOUDER', 'Shouder', 'Shouder', 'Shouder']]",4.0,3.5,M. Shouder,"[False, False, False, False]","[2261663.0, 1484814.0, 2023041.0, 2017299.0]"
58642654,17771,T6,text_reducer,3.4.5,,,,,,
58642654,17771,T8,text_reducer,3.4.5,"[['19N', '19N', '19N', '19N']]",4.0,4.0,19N,"[False, False, False, False]","[318883.0, 1741294.0, 2017299.0, 1484814.0]"
58642654,17771,T9,text_reducer,3.4.5,"[['02W', '02W', '02W', '02W']]",4.0,4.0,02W,"[False, False, False, False]","[318883.0, 1741294.0, 2017299.0, 1484814.0]"
58642654,17771,T10,text_reducer,3.4.5,"[['21,', '21,', '21,22', '21,'], ['22', '22', '', '22']]",4.0,3.0,"21, 22","[False, False, False, False]","[318883.0, 1741294.0, 2017299.0, 1484814.0]"
58642654,17771,T12,text_reducer,3.4.5,"[['R.', 'R.', 'R.', 'R.'], ['Shepherd,', 'Shepherd,', 'Shepherd,', 'Shepherd,'], ['C.', 'C.', 'C.', 'C.'], ['Jeffery', 'Jeffery,', 'Jeffery', 'Jeffery'], ['', 'M.', '', ''], ['', 'Phillips', '', '']]",4.0,2.8333333333333335,"R. Shepherd, C. Jeffery M. Phillips","[False, False, False, False]","[318883.0, 1741294.0, 2017299.0, 1484814.0]"
58642655,17771,T6,text_reducer,3.4.5,,,,,,
58642655,17771,T8,text_reducer,3.4.5,"[['26N', '26N', '26N', '26N']]",4.0,4.0,26N,"[False, False, False, False]","[2272550.0, 2277793.0, 2288955.0, 1484814.0]"
58642655,17771,T9,text_reducer,3.4.5,"[['4W', '4W', '4W', '4W']]",4.0,4.0,4W,"[False, False, False, False]","[2272550.0, 2277793.0, 2288955.0, 1484814.0]"
58642655,17771,T10,text_reducer,3.4.5,"[['many', 'Many', 'Many']]",3.0,2.0,Many,"[False, False, False]","[2272550.0, 2288955.0, 1484814.0]"
58642655,17771,T12,text_reducer,3.4.5,"[['G.', '', 'G.', 'G.'], ['Casey,', 'Crawford', 'Casey,', 'Casey,'], ['E.', '', 'E.', 'E.'], ['Smiddy', '', 'Smiddy', 'Smiddy']]",4.0,3.0,"G. Casey, E. Smiddy","[False, False, False, False]","[2272550.0, 2277793.0, 2288955.0, 1484814.0]"
58642656,17771,T6,text_reducer,3.4.5,,,,,,
58642656,17771,T8,text_reducer,3.4.5,"[['44N', '44N', '44N', '44N']]",4.0,4.0,44N,"[False, False, False, False]","[2257264.0, 2272550.0, 2211137.0, 2301059.0]"
58642656,17771,T9,text_reducer,3.4.5,"[['40W', '40W', '40W', '40W']]",4.0,4.0,40W,"[False, False, False, False]","[2257264.0, 2272550.0, 2211137.0, 2301059.0]"
58642656,17771,T10,text_reducer,3.4.5,"[['1,2', '1,', '1,', '1,2'], ['', '2', '2', '']]",4.0,2.0,"1,2 2","[False, False, False, False]","[2257264.0, 2272550.0, 2211137.0, 2301059.0]"
58642656,17771,T12,text_reducer,3.4.5,"[['USFS', 'USFS', 'USFS']]",3.0,3.0,USFS,"[False, False, False]","[2257264.0, 2272550.0, 2211137.0]"
58642657,17771,T6,text_reducer,3.4.5,,,,,,
58642657,17771,T8,text_reducer,3.4.5,"[['17N', '17N', '17N']]",3.0,3.0,17N,"[False, False, False]","[2262647.0, 1440915.0, 2306069.0]"
58642657,17771,T9,text_reducer,3.4.5,"[['04W', '04W', '04W']]",3.0,3.0,04W,"[False, False, False]","[2262647.0, 1440915.0, 2306069.0]"
58642657,17771,T10,text_reducer,3.4.5,"[['26', '26', '26']]",3.0,3.0,26,"[False, False, False]","[2262647.0, 1440915.0, 2306069.0]"
58642657,17771,T12,text_reducer,3.4.5,"[['Shepherd', 'Shepherd', 'Shepherd,'], ['', '', 'Jeffery,'], ['', '', 'Phillips,'], ['', '', 'Kolson']]",3.0,1.25,"Shepherd Jeffery, Phillips, Kolson","[False, False, False]","[2262647.0, 1440915.0, 2306069.0]"
58642658,17771,T6,text_reducer,3.4.5,,,,,,
58642658,17771,T8,text_reducer,3.4.5,"[['44N', '44N', '44N', '44N']]",4.0,4.0,44N,"[False, False, False, False]","[2272059.0, 2264726.0, 2017299.0, 2308172.0]"
58642658,17771,T9,text_reducer,3.4.5,"[['40W', '40W', '40W', '40W']]",4.0,4.0,40W,"[False, False, False, False]","[2272059.0, 2264726.0, 2017299.0, 2308172.0]"
58642658,17771,T10,text_reducer,3.4.5,"[['23', '23', '23', '23']]",4.0,4.0,23,"[False, False, False, False]","[2272059.0, 2264726.0, 2017299.0, 2308172.0]"
58642658,17771,T12,text_reducer,3.4.5,"[['V.S.M.,', 'V.S.M.', 'V.S.M.,', 'V.S.M,'], ['', '&', '', ''], ['B.R.M.', 'B.R.M.', 'B.R.M.', 'B.R.M.']]",4.0,2.3333333333333335,"V.S.M., & B.R.M.","[False, False, False, False]","[2272059.0, 2264726.0, 2017299.0, 2308172.0]"
58642659,17771,T6,text_reducer,3.4.5,,,,,,
58642659,17771,T8,text_reducer,3.4.5,"[['45N', '45N', '45N', '45N']]",4.0,4.0,45N,"[False, False, False, False]","[2017299.0, 2023041.0, 2302894.0, 1894841.0]"
58642659,17771,T9,text_reducer,3.4.5,"[['43W', '43W', '43W', '43W']]",4.0,4.0,43W,"[False, False, False, False]","[2017299.0, 2023041.0, 2302894.0, 1894841.0]"
58642659,17771,T10,text_reducer,3.4.5,"[['20,29,30', '20,', '20,', '20,29,30'], ['', '29,', '29,', ''], ['', '30', '30', '']]",4.0,2.0,"20,29,30 29, 30","[False, False, False, False]","[2017299.0, 2023041.0, 2302894.0, 1894841.0]"
58642659,17771,T12,text_reducer,3.4.5,"[['F.', 'F.', 'F.', 'F.'], ['VandeVenter', 'VandeVenter', 'VandeVenter', 'VandeVenter']]",4.0,4.0,F. VandeVenter,"[False, False, False, False]","[2017299.0, 2023041.0, 2302894.0, 1894841.0]"
58642660,17771,T6,text_reducer,3.4.5,,,,,,
58642660,17771,T8,text_reducer,3.4.5,"[['44N', '44N', '44N', '44N']]",4.0,4.0,44N,"[False, False, False, False]","[1548.0, 2309007.0, 1484814.0, 2017299.0]"
58642660,17771,T9,text_reducer,3.4.5,"[['41W', '41W', '41W', '41W']]",4.0,4.0,41W,"[False, False, False, False]","[1548.0, 2309007.0, 1484814.0, 2017299.0]"
58642660,17771,T10,text_reducer,3.4.5,"[['4', '4', '4', '4']]",4.0,4.0,4,"[False, False, False, False]","[1548.0, 2309007.0, 1484814.0, 2017299.0]"
58642660,17771,T12,text_reducer,3.4.5,,,,,,
58642661,17771,T6,text_reducer,3.4.5,,,,,,
58642661,17771,T8,text_reducer,3.4.5,"[['44N', '44N', '44N', '44N']]",4.0,4.0,44N,"[False, False, False, False]","[1741294.0, 2272772.0, 2023041.0, 2308172.0]"
58642661,17771,T9,text_reducer,3.4.5,"[['40W', '40W', '40W', '40W']]",4.0,4.0,40W,"[False, False, False, False]","[1741294.0, 2272772.0, 2023041.0, 2308172.0]"
58642661,17771,T10,text_reducer,3.4.5,"[['23', '23', '23', '23']]",4.0,4.0,23,"[False, False, False, False]","[1741294.0, 2272772.0, 2023041.0, 2308172.0]"
58642661,17771,T12,text_reducer,3.4.5,"[['V.S.M.,', 'V.', 'V.S.M.,', 'J.'], ['B.R.M,', 'S.', 'B.R.M.', ''], ['J.E.', 'M.,', '', 'E.'], ['Pearce', 'B.', '', 'Pearce'], ['', 'R.', '', ''], ['', 'M.', '', '']]",4.0,1.3333333333333333,"V.S.M., B.R.M, J.E. Pearce R. M.","[False, False, False, False]","[1741294.0, 2272772.0, 2023041.0, 2308172.0]"
58642663,17771,T6,text_reducer,3.4.5,,,,,,
58642663,17771,T8,text_reducer,3.4.5,"[['44N', '44N', '44N', '44N']]",4.0,4.0,44N,"[False, False, False, False]","[nan, 1484814.0, 2301059.0, 318891.0]"
58642663,17771,T9,text_reducer,3.4.5,"[['40W', '40W', '40W', '40W']]",4.0,4.0,40W,"[False, False, False, False]","[nan, 1484814.0, 2301059.0, 318891.0]"
58642663,17771,T10,text_reducer,3.4.5,"[['23', '23', '23', '23']]",4.0,4.0,23,"[False, False, False, False]","[nan, 1484814.0, 2301059.0, 318891.0]"
58642663,17771,T12,text_reducer,3.4.5,"[['VSM,', 'VSM,', 'VSM,', 'VSM,'], ['BRM,', 'BRM,', 'BRM,', 'BRM,'], ['MW', 'MW', 'MW', 'BW']]",4.0,3.6666666666666665,"VSM, BRM, MW","[False, False, False, False]","[nan, 1484814.0, 2301059.0, 318891.0]"
58642664,17771,T6,text_reducer,3.4.5,[['4-1976']],1.0,1.0,4-1976,[False],[1741294.0]
58642664,17771,T8,text_reducer,3.4.5,"[['46,', '46,', '46,', '46,'], ['47,', '47,', '47,', '47,'], ['48', '48', '48', '48']]",4.0,4.0,"46, 47, 48","[False, False, False, False]","[2183425.0, 1741294.0, 2257240.0, 1484814.0]"
