subject_id,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,URL_front,URL_back,column_name,min,max,units,comments
63265216,"[[""45'"", '45', ""45'"", ""45'""], ['', 'feet', '', '']]",4,2,45' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_COON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_COON_SUMM_0001_2.jpeg,Max Depth,45,,feet,
63265216,"[[""11.5'"", '11.5', '11.5', ""11.5'""], ['', 'feet', ""'"", '']]",4,1.5,11.5' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_COON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_COON_SUMM_0001_2.jpeg,Secchi disk ,11.5,,feet,
63265219,"[[""30'"", '30', '30', '30’'], ['', 'feet', 'feet', '']]",4,2,30 feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CROOKED_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_CROOKED_SUMM_0001_2.jpeg,Max Depth,30,,feet,
63265220,"[[""62'"", '62', ""62'"", ""62'""], ['', 'feet', '', '']]",4,2,62' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_FENCE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_FENCE_SUMM_0001_2.jpeg,Max Depth,62,,feet,
63265221,"[['Est.', 'Est,', 'Est.', 'Estimate'], [""11'"", '11', ""11'"", ""11'""], ['', 'feet', '', '']]",4,2,Est. 11' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ENGMANS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ENGMANS_SUMM_0001_2.jpeg,Max Depth,11,,feet,
63265221,"[[""4-5'"", '4-5', ""4-5'"", ""4-5'""], ['', 'feet', '', '']]",4,2,4-5' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ENGMANS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_ENGMANS_SUMM_0001_2.jpeg,Secchi disk ,4,5,feet,
63265225,"[[""40'"", ""40'"", '40', ""40'""], ['', '', 'feet', '']]",4,2,40' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_GEORGE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_GEORGE_SUMM_0001_2.jpeg,Max Depth,40,,feet,
63265227,"[[""24'"", ""24'"", '24', ""24'""], ['', '', 'feet', '']]",4,2,24' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KEEWAYDIN_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KEEWAYDIN_SUMM_0002_2.jpeg,Max Depth,24,,feet,
63265228,"[[""25'"", '25', '25', ""25'""], ['', 'feet', ""'"", '']]",4,1.5,25' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KELLY_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KELLY_SUMM_0002_2.jpeg,Max Depth,25,,feet,
63265229,"[['7', ""7.5'"", '7', '7'], [""1/2'"", '', ""1/2'"", '1/2'], ['', '', '', 'feet']]",4,2,7 1/2' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KELLY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KELLY_SUMM_0001_2.jpeg,Secchi disk ,7.5,,feet,
63265230,"[[""20'"", '20', '20', ""20'""], ['', 'feet', 'feet', '']]",4,2,20' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KINGBIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KINGBIG_SUMM_0001_2.jpeg,Max Depth,20,,feet,
63265230,"[[""4'"", '4', '4', ""4'""], ['', 'feet', 'feet', '']]",4,2,4' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KINGBIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KINGBIG_SUMM_0001_2.jpeg,Secchi disk ,4,,feet,
63265233,"[['30-40A', '30-40', '30', '30-40'], ['', 'acres', '-', ''], ['', '', '40A', 'A']]",4,1.333333333,30-40 acres 40A,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KNIGHT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_KNIGHT_SUMM_0001_2.jpeg,Area,30,40,acres,
63265239,"[['50-1000'], ['ft.'], ['Mostly'], ['narrow'], ['(Width'], ['of'], ['shoal)']]",1,1,50-1000 ft. Mostly narrow (Width of shoal),https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_2.jpeg,Area of Vegetation,50,1000,feet,
63265239,"[['7-8', '7-8', '7', ""7-8'""], ['feet', '', '-', ''], ['', '', '8', ''], ['', 'ft', 'ft.', '']]",4,1.25,7-8 feet 8 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_MICHIGAMME_SUMM_0002_2.jpeg,Secchi disk ,7,8,feet,
63265240,"[['10', ""10'"", '10?', ""10'""], ['feet', '', '', '']]",4,1.5,10' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_TEDDY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_TEDDY_SUMM_0001_2.jpeg,Max Depth,10,,feet,
63265241,"[['36', ""36'"", ""36'"", '36'], ['feet', '', '', 'feet']]",4,2,36 feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_RUTH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_RUTH_SUMM_0001_2.jpeg,Max Depth,36,,feet,
63265241,"[['7', ""7'"", ""7'"", '7'], ['feet', '', '', 'feet']]",4,2,7 feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_RUTH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_RUTH_SUMM_0001_2.jpeg,Secchi disk ,7,,feet,
63265243,"[[""15'"", '15', '15', ""15'""], ['', 'feet', 'feet', '']]",4,2,15' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_THOMAS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARAGA_THOMAS_SUMM_0001_2.jpeg,Max Depth,15,,feet,
63265246,"[['50'], ['-'], ['350'], ['feet']]",1,1,50 - 350 feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BAKER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BAKER_SUMM_0001_2.jpeg,Area of Vegetation,50,350,feet,
63265254,"[['18', ""38'"", '38', '38'], ['ft.', '', 'ft.', 'feet']]",4,2,38 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_BASSETT_SUMM_0003_2.jpeg,Max Depth,38,,feet,
63265257,"[['25’', ""25'"", ""25'"", '25'], ['', '', '', 'ft']]",4,1.5,25' ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_CARTER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_CARTER_SUMM_0001_2.jpeg,Max Depth,25,,feet,
63265257,"[['8-1/2’', '8', ""8-1/2'"", '8.5'], ['', ""1/2'"", '', 'ft']]",4,1,8-1/2’ 1/2',https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_CARTER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_CARTER_SUMM_0001_2.jpeg,Secchi disk ,8.5,,feet,
63265260,"[[""75-2400'"", 'see'], ['(to', 'talk'], [""10'"", ''], ['contour)', 'boards']]",2,1,75-2400' (to 10' contour),https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_FINE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_FINE_SUMM_0001_2.jpeg,Area of Vegetation,75,2400,feet,
63265264,"[['good'], ['beds'], ['of'], ['Chara'], ['found'], ['at'], ['39'], ['feet'], ['in'], ['places']]",1,1,good beds of Chara found at 39 feet in places,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_GULL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_GULL_SUMM_0001_2.jpeg,Area of Vegetation,NA,,,
63265264,"[[""14-16'"", '14-16', '14', '14-16'], ['', '', '-', ''], ['', '', '16', ''], ['', 'ft.', 'ft.', 'feet']]",4,1.5,14-16 - 16 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_GULL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_GULL_SUMM_0001_2.jpeg,Secchi disk ,14,16,feet,
63265265,"[['9', '9', ""9-12'"", '9-12'], ['-', '-', '', ''], ['12', '12', '', ''], ['ft.', 'ft.', '', 'feet']]",4,2,9 - 12 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_GUN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_GUN_SUMM_0001_2.jpeg,Secchi disk ,9,12,feet,
63265266,"[[""58'"", '58', ""58'"", ""58'""], ['', ""'"", '', '']]",4,2,58' ',https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_JORDAN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_JORDAN_SUMM_0001_2.jpeg,Max Depth,58,,feet,
63265268,"[['22', '22', ""22'""], ['ft', 'ft.', '']]",3,1.5,22 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LARABEE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LARABEE_SUMM_0001_2.jpeg,Max Depth,22,,feet,
63265273,"[['35', '35', ""35'"", ""35'""], ['feet', 'feet', '', '']]",4,2,35 feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LEAPLITTLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LEAPLITTLE_SUMM_0001_2.jpeg,Max Depth,35,,feet,
63265273,"[['12', '12', ""12'"", ""12'""], ['feet', 'feet', '', '']]",4,2,12 feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LEAPLITTLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LEAPLITTLE_SUMM_0001_2.jpeg,Secchi disk ,12,,feet,
63265279,"[['34.6'], ['acres']]",1,1,34.6 acres,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LOON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_LOON_SUMM_0001_2.jpeg,Area of Vegetation,34.6,,acres,
63265280,"[['36', ""36'"", ""36'"", ""36'""], ['feet', '', '', '']]",4,2,36' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_MEYERS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_MEYERS_SUMM_0001_2.jpeg,Max Depth,36,,feet,
63265282,"[['17.5', ""17.5'"", '17.5ft.', '17.5'], ['feet', '', '', 'feet']]",4,2,17.5 feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHAW_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHAW_SUMM_0001_2.jpeg,Max Depth,17.5,,feet,
63265287,"[['replaced'], ['(see'], ['talk'], ['boards)']]",1,1,replaced (see talk boards),https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_ROUND_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_ROUND_SUMM_0001_2.jpeg,Area of Vegetation,50,150,feet,
63265288,"[['-', '-']]",2,2,-,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_RYAN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_RYAN_SUMM_0001_2.jpeg,Area of Vegetation,NA,,,
63265289,"[[""52'"", '52', ""52'"", '52'], ['', 'feet', '', 'feet']]",4,2,52' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHELP_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SHELP_SUMM_0001_2.jpeg,Max Depth,52,,feet,
63265290,"[['Replaced'], ['by'], ['width'], ['of'], ['shoal'], ['(range),'], ['see'], ['talk'], ['boards']]",1,1,"Replaced by width of shoal (range), see talk boards",https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_PINE2N9WSEC8_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_PINE2N9WSEC8_SUMM_0002_2.jpeg,Area of Vegetation,NA,,,
63265291,"[['10', '10', '10', '25'], ['', 'acres', '', 'acres'], ['', '', '', '(approx)']]",4,2,10 acres (approx),https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SUGARBUSH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_SUGARBUSH_SUMM_0001_2.jpeg,Area of Vegetation,10,,acres,
63265292,"[['36', ""36'"", ""36'"", ""36'""], ['feet', '', '', '']]",4,2,36' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_WALL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BARRY_WALL_SUMM_0001_2.jpeg,Max Depth,36,,feet,
63265294,"[['12.5', ""12.5'"", ""12.5'"", '12.5'], ['', '', '', 'feet']]",4,1.5,12.5 feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_ANN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_ANN_SUMM_0001_2.jpeg,Secchi disk ,12.5,,feet,
63265297,[['-']],1,1,-,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_GERRY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_GERRY_SUMM_0001_2.jpeg,Secchi disk ,NA,,,
63265298,"[['7.5', '7½', '7', '7'], ['', '', '1/2', ""1/2'""], ['feet', 'feet', 'feet', '']]",4,2,7 1/2 feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_HERRINGLOWER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_HERRINGLOWER_SUMM_0001_2.jpeg,Secchi disk ,7.5,,feet,
63265299,"[['?', '?']]",2,2,?,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_SHORTER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_SHORTER_SUMM_0001_2.jpeg,Secchi disk ,NA,,,
63265301,"[['26', ""26'"", '26'], ['ft', '', 'feet']]",3,1.5,26 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_HERRINGUPPER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_HERRINGUPPER_SUMM_0001_2.jpeg,Max Depth,26,,feet,
63265301,"[['4', '4', ""4'"", '4'], ['ft.', 'ft', '', 'feet']]",4,2,4 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_HERRINGUPPER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_HERRINGUPPER_SUMM_0001_2.jpeg,Secchi disk ,4,,feet,
63265302,"[['?', '?']]",2,2,?,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_RICES_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_RICES_SUMM_0001_2.jpeg,Secchi disk ,NA,,,
63265303,"[['40'], ['-360'], ['feet.']]",1,1,40 -360 feet.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_ROUND_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_ROUND_SUMM_0001_2.jpeg,Area of Vegetation,40,360,feet,
63265306,"[[""54'"", ""54'"", '54', '54’'], ['', '', 'feet', '']]",4,1.5,54' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_STEVENS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BENZIE_STEVENS_SUMM_0001_2.jpeg,Max Depth,54,,feet,
63265307,"[[""23'"", '23', ""23'"", '23’'], ['', 'feet', '', '']]",4,1.5,23' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BERRIEN_BLACK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BERRIEN_BLACK_SUMM_0001_2.jpeg,Max Depth,23,,feet,
63265311,"[['All', 'all'], ['shoal', 'shoal'], ['(width', ''], ['of', ''], ['shoal)', '']]",2,1.2,All shoal (width of shoal),https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BERRIEN_NILES_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BERRIEN_NILES_SUMM_0001_2.jpeg,Area of Vegetation,100,,percent,
63265311,"[['5.5', ""5.5'"", '5.5', '5.5'], ['ft', '', 'feet', 'ft.']]",4,2,5.5 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BERRIEN_NILES_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BERRIEN_NILES_SUMM_0001_2.jpeg,Secchi disk ,5.5,,feet,
63265316,"[['148.6', '148.6', '148.6', '148.6'], ['', 'acres', '', ''], ['', 'map', '', ''], ['', 'shows', '', ''], ['', '122', '', ''], ['acres', 'acres', 'acres', 'acres'], ['', 'LAK', '', '']]",4,1.857142857,148.6 acres map shows 122 acres LAK,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_CRAIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_CRAIG_SUMM_0001_2.jpeg,Area,148.6,,acres,
63265316,"[['0', '0', 'see'], ['to', 'to', 'talk'], ['250', '250ft.', 'boards'], ['ft', '', '']]",3,1.5,0 to 250 ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_CRAIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_CRAIG_SUMM_0001_2.jpeg,Area of Vegetation,0,250,feet,
63265317,"[[""56'"", ""56'"", '56', ""56'""], ['', '', 'feet', '']]",4,2,56' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_BARTHOLOMEW_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_BARTHOLOMEW_SUMM_0001_2.jpeg,Max Depth,56,,feet,
63265318,"[[""3'"", ""3'"", '', '3'], ['', '', '', 'feet'], ['to', 'to', '', 'to'], [""10'"", ""10'"", ""3-10'"", '10'], ['', '', '', 'feet']]",4,1.8,3' feet to 10' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MARBLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MARBLE_SUMM_0001_2.jpeg,Secchi disk ,3,10,feet,
63265319,"[['60'], ['-'], ['400'], ['ft.'], ['(to'], ['10'], ['ft.'], ['contour)']]",1,1,60 - 400 ft. (to 10 ft. contour),https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_GOODRICH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_GOODRICH_SUMM_0001_2.jpeg,Area of Vegetation,60,400,feet,
63265320,"[['16’', '16', ""16'"", ""16'""], ['', 'ft', '', '']]",4,1.5,16' ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_LOON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_LOON_SUMM_0001_2.jpeg,Max Depth,16,,feet,
63265320,"[['8’', '8', ""8'"", ""8'""], ['', 'ft', '', '']]",4,1.5,8' ft,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_LOON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_LOON_SUMM_0001_2.jpeg,Secchi disk ,8,,feet,
63265321,"[[""23'"", ""23'"", ""23'"", '23'], ['', '', '', 'feet']]",4,2,23' feet,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MUDT7SR6WS13_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MUDT7SR6WS13_SUMM_0001_2.jpeg,Max Depth,23,,feet,
63265322,"[['30'], ['-'], ['320'], ['ft.'], ['(to'], ['10'], ['ft.'], ['contour)']]",1,1,30 - 320 ft. (to 10 ft. contour),https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_LONGT7SR6W_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_LONGT7SR6W_SUMM_0001_2.jpeg,Area of Vegetation,30,320,feet,
63265323,"[['0'], ['to'], ['800'], ['ft.']]",1,1,0 to 800 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_RANDALL_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_RANDALL_SUMM_0001_2.jpeg,Area of Vegetation,0,800,feet,
63265324,"[['10', '10', ""10'"", '10'], ['ft.', 'ft', '', 'feet']]",4,2,10 ft.,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MORRISON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MORRISON_SUMM_0001_2.jpeg,Secchi disk ,10,,feet,
63265325,"[['Area'], ['of'], ['vegetation'], ['crossed'], ['out'], ['and'], ['replaced'], ['with'], ['Width'], ['of'], ['Shoal'], ['50-1000'], ['ft'], ['to'], ['10'], ['ft'], ['contour']]",1,1,Area of vegetation crossed out and replaced with Width of Shoal 50-1000 ft to 10 ft contour,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MESSENGER_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_MESSENGER_SUMM_0001_2.jpeg,Area of Vegetation,50,1000,feet,
63265327,"[['see'], ['talk'], ['boards']]",1,1,see talk boards,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalamazoo_Barton_SUMM_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalamazoo_Barton_SUMM_010.jpg,Area of Vegetation,NA,,,
63265329,"[['crossed', 'width'], ['out', 'of'], ['', 'shoal'], ['(see', '(range)'], ['', '20-750'], ['talk', 'ft.'], ['', '(to'], ['', '5'], ['', 'ft.'], ['board)', 'contour)']]",2,1,crossed out shoal (see 20-750 talk (to 5 ft. board),https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_SOUTH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/BRANCH_SOUTH_SUMM_0001_2.jpeg,Area of Vegetation,20,750,feet,
