subject_id,subject_set_id,metadata,T6,T8,T9,T10,T12,county,lakename,New_Key
58687709,93230,"{""id"":""Isabella_Halls_SUMM_021.jpg_Isabella_Halls_SUMM_022.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Halls_SUMM_021.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Halls_SUMM_022.jpg""}",,14N,6W,"19,20,29,30",,Isabella,HALLS,37-98
58687710,93230,"{""id"":""Isabella_Marshall_SUMM_002.jpg_Isabella_Marshall_SUMM_003.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Marshall_SUMM_002.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Marshall_SUMM_003.jpg""}",,16N,4W,27,Jack Hammond Art Goudie,Isabella,MARSHALL,13-246
58687711,93230,"{""id"":""Isabella_StateHome_SUMM_002.jpg_Isabella_StateHome_SUMM_003.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_StateHome_SUMM_002.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_StateHome_SUMM_003.jpg""}",,14N,4W,10,Richard Schlorfhaar,Isabella,STATEHOME,
58687712,93230,"{""id"":""Jackson_LimeNorth_SUMM_003.jpg_Jackson_LimeNorth_SUMM_004.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_LimeNorth_SUMM_003.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_LimeNorth_SUMM_004.jpg""}",,3S,2W,21,Mr. Rountree from Hanover Carroll R. Norden (I.F.R.),Jackson,LIMENORTH,38-424
58687713,93230,"{""id"":""Isabella_Littlefield_SUMM_019.jpg_Isabella_Littlefield_SUMM_020.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Littlefield_SUMM_019.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Littlefield_SUMM_020.jpg""}",,16N N,5W W,"17,18,20 18, 20",Clarence M. Taube,Isabella,FIELD LITTLE,37-139
58687714,93230,"{""id"":""Isabella_Lost_SUMM_002.jpg_Isabella_Lost_SUMM_003.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Lost_SUMM_002.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Isabella_Lost_SUMM_003.jpg""}",,16N,5W,26,Jack R. Hammond Fisheries Biologist,Isabella,LOST,37-150
58687715,93230,"{""id"":""Jackson_Phillips_SUMM_002.jpg_Jackson_Phillips_SUMM_003.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Phillips_SUMM_002.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Phillips_SUMM_003.jpg""}",Dates missing,3S,1W,"25,36 36",Stanley Keveuse,Jackson,PHILLIPS,
58687716,93230,"{""id"":""Jackson_PondLily1S_2E_S32_SUMM_005.jpg_Jackson_PondLily1S_2E_S32_SUMM_006.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PondLily1S_2E_S32_SUMM_005.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PondLily1S_2E_S32_SUMM_006.jpg""}",,1S,2E,32,"INSTITUTE FOR H. Predmore, J. Lampky, RESEARCH E. Stout, Mrs. Sanders",Jackson,LILY,38-26
58687717,93230,"{""id"":""Jackson_PondLily2S_2E_S12_SUMM_016.jpg_Jackson_PondLily2S_2E_S12_SUMM_017.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PondLily2S_2E_S12_SUMM_016.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PondLily2S_2E_S12_SUMM_017.jpg""}",,2S,2E,12,R. E. Stout,Jackson,LILY,38-119
58687718,93230,"{""id"":""Jackson_Portage_SUMM_069.jpg_Jackson_Portage_SUMM_070.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Portage_SUMM_069.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Portage_SUMM_070.jpg""}",,"1, 2S","1, 2E","25, 36, 30, 31, 32, 5, 6","R. E. Stout, H. Predmore, J. Lampky, B. G. Stout",Jackson,PORTAGE,38-25
58687719,93230,"{""id"":""Jackson_PortageCreekPond_SUMM_048.jpg_Jackson_PortageCreekPond_SUMM_049.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PortageCreekPond_SUMM_048.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PortageCreekPond_SUMM_049.jpg""}",,2S,2E,8,R. E. Stout,Jackson,PORTAGECREEK,38-25
58687720,93230,"{""id"":""Jackson_PortageLittle_SUMM_008.jpg_Jackson_PortageLittle_SUMM_009.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PortageLittle_SUMM_008.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_PortageLittle_SUMM_009.jpg""}",,1S,2E,"29,32 32","R. W. Stout, H. Predmore, J. Lampky",Jackson,PORTAGELITTLE,38-23
58687721,93230,"{""id"":""Jackson_Prison_SUMM_006.jpg_Jackson_Prison_SUMM_007.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Prison_SUMM_006.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Prison_SUMM_007.jpg""}",,2 S,1E E,18,"C. J. D. Brown, L. E,. Perry, R. C. Ball",Jackson,PRISON,38-658
58687722,93230,"{""id"":""Jackson_Round4S_1-2W_S30-31-25-36_SUMM_013.jpg_Jackson_Round4S_1-2W_S30-31-25-36_SUMM_014.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Round4S_1-2W_S30-31-25-36_SUMM_013.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Round4S_1-2W_S30-31-25-36_SUMM_014.jpg""}","Aug. 6, 1953",4S S,"1,2W W","30, 31, 36, 25",C.R. R. Norden (I.F.R.),Jackson,ROUND,38-568
58687723,93230,"{""id"":""Jackson_Tish_SUMM_004.jpg_Jackson_Tish_SUMM_005.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Tish_SUMM_004.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Tish_SUMM_005.jpg""}",7/19/44,1S,2E,29,"J. Lampky, H. Predmore, R. E. Stout",Jackson,TISH,
58687724,93230,"{""id"":""Jackson_Sweezy_SUMM_006.jpg_Jackson_Sweezy_SUMM_007.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Sweezy_SUMM_006.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Sweezy_SUMM_007.jpg""}",,"3, 4S",2E,"2, 35",prepared by Donald Peterson - no reported by given,Jackson,SWEEZY,38-336
58687725,93230,"{""id"":""Jackson_Swains_SUMM_044.jpg_Jackson_Swains_SUMM_045.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Swains_SUMM_044.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Swains_SUMM_045.jpg""}",,4S,3W,"3,4 4","F. Peninsula Party, E. Locke",Jackson,SWAINS,38-612
58687726,93230,"{""id"":""Jackson_Vineyard_SUMM_025.jpg_Jackson_Vineyard_SUMM_026.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Vineyard_SUMM_025.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Vineyard_SUMM_026.jpg""}",,4S,2E,"28, 29, 32, 33",Donald Peterson,Jackson,VINEYARD,38-503
58687727,93230,"{""id"":""Jackson_Walz_SUMM_004.jpg_Jackson_Walz_SUMM_005.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Walz_SUMM_004.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_Walz_SUMM_005.jpg""}",,1S S,2E E,36,R.E. Stout,Jackson,WALZ,
58687728,93230,"{""id"":""Kalamazoo_Barton_SUMM_009.jpg_Kalamazoo_Barton_SUMM_010.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Barton_SUMM_009.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Barton_SUMM_010.jpg""}",,4S,11W,"23,26,27 26, 27","W.F. F. Carbine, and George Washburn",Kalamazoo,BARTON,39-335
58687729,93230,"{""id"":""Kalamazoo_Austin_SUMM_033.jpg_Kalamazoo_Austin_SUMM_034.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Austin_SUMM_033.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Austin_SUMM_034.jpg""}",,3S,11W,"23, 24, 25, 35, 36",Carroll R. Norden,Kalamazoo,AUSTIN,39-263
58687730,93230,"{""id"":""Jackson_WaterlooMillPond_SUMM_005.jpg_Jackson_WaterlooMillPond_SUMM_006.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_WaterlooMillPond_SUMM_005.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Jackson_WaterlooMillPond_SUMM_006.jpg""}",,1S S.,2E E.,25,L. A. Woodbury (G. M. Moore),Jackson,WATERLOOMILL,
58687731,93230,"{""id"":""Kalamazoo_Eagle_SUMM_018.jpg_Kalamazoo_Eagle_SUMM_019.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle_SUMM_018.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle_SUMM_019.jpg""}",,2S,9W,"1,2 2","H. E. P. , G. P. Cooper",Kalamazoo,EAGLE,39-145
58687732,93230,"{""id"":""Kalamazoo_Eagle_SUMM_020.jpg_Kalamazoo_Eagle_SUMM_021.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle_SUMM_020.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle_SUMM_021.jpg""}",,3S,12W,"7,8,16 8, 16",C.T. T. Yoder,Kalamazoo,EAGLE,39-275
58687733,93230,"{""id"":""Kalamazoo_Goslin's_SUMM_003.jpg_Kalamazoo_Goslin's_SUMM_004.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Goslin's_SUMM_003.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Goslin's_SUMM_004.jpg""}",,1S,9W,11,"Moffett, Locke, and Anderson",Kalamazoo,GOSLINS,39-20
58687734,93230,"{""id"":""Kalamazoo_Eagle2S_9W_S2_SUMM_024.jpg_Kalamazoo_Eagle2S_9W_S2_SUMM_025.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle2S_9W_S2_SUMM_024.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle2S_9W_S2_SUMM_025.jpg""}",,2S,9W,"1, 2",G.P. P. Cooper,Kalamazoo,EAGLE,39-145
58687735,93230,"{""id"":""Kalamazoo_Eagle2S_9W_S2_SUMM_026.jpg_Kalamazoo_Eagle2S_9W_S2_SUMM_027.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle2S_9W_S2_SUMM_026.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Eagle2S_9W_S2_SUMM_027.jpg""}",,2S,9W,"1,2 2",D.R. R. Peterson,Kalamazoo,EAGLE,39-145
58687736,93230,"{""id"":""Kalamazoo_Gourdneck_SUMM_011.jpg_Kalamazoo_Gourdneck_SUMM_012.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Gourdneck_SUMM_011.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Gourdneck_SUMM_012.jpg""}",,"3,4S , 4S",11W,"34,3,4 , 3 ,4",Carroll Norden,Kalamazoo,GOURDNECK,39-270
58687737,93230,"{""id"":""Kalamazoo_Green_SUMM_004.jpg_Kalamazoo_Green_SUMM_005.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Green_SUMM_004.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Green_SUMM_005.jpg""}",,2S,9W,15,D.R. R. Peterson and C.M. M. Taube,Kalamazoo,GREEN,39-14
58687738,93230,"{""id"":""Kalamazoo_Indian_SUMM_025.jpg_Kalamazoo_Indian_SUMM_026.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Indian_SUMM_025.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Indian_SUMM_026.jpg""}",,"3,4S 4S",10W,several,G.P. P. Cooper,Kalamazoo,INDIAN,39-249
58687739,93230,"{""id"":""Kalamazoo_Long_SUMM_021.jpg_Kalamazoo_Long_SUMM_022.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Long_SUMM_021.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Long_SUMM_022.jpg""}",,3S,10-11W 11W,"17,18,19,24,25,30 18, 19, 24, 25, 30",Carroll R. Norden,Kalamazoo,LONG,39-244
58687740,93230,"{""id"":""Kalamazoo_Lost_SUMM_006.jpg_Kalamazoo_Lost_SUMM_007.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lost_SUMM_006.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lost_SUMM_007.jpg""}",,2S,9W,13,Donald Peterson,Kalamazoo,LOST,39-164
58687741,93230,"{""id"":""Kalamazoo_JacksonPond_SUMM_004.jpg_Kalamazoo_JacksonPond_SUMM_005.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_JacksonPond_SUMM_004.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_JacksonPond_SUMM_005.jpg""}",,2S,9W,10,Donald R. Peterson,Kalamazoo,JACKSON,
58687742,93230,"{""id"":""Kalamazoo_Lyons_SUMM_003.jpg_Kalamazoo_Lyons_SUMM_004.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lyons_SUMM_003.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lyons_SUMM_004.jpg""}",,2S,10W,7-8 8,H. J. Vondett,Kalamazoo,LYONS,39-195
58687743,93230,"{""id"":""Kalamazoo_Lawler_SUMM_004.jpg_Kalamazoo_Lawler_SUMM_005.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lawler_SUMM_004.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lawler_SUMM_005.jpg""}",,2S,9W,10,Donald R. Peterson,Kalamazoo,LAWLER,39-156
58687744,93230,"{""id"":""Kalamazoo_Pretty_SUMM_004.jpg_Kalamazoo_Pretty_SUMM_005.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Pretty_SUMM_004.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Pretty_SUMM_005.jpg""}",,3S,12W,"20, 21",C. T. Yoder,Kalamazoo,PRETTY,39-299
58687745,93230,"{""id"":""Kalamazoo_PawPawLittle_SUMM_016.jpg_Kalamazoo_PawPawLittle_SUMM_017.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_PawPawLittle_SUMM_016.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_PawPawLittle_SUMM_017.jpg""}",,3-4S,12W,"5, 6, 5,6,31,32 32",W.F. F. Carbine and George Washburn,Kalamazoo,PAWPAWLITTLE,39-312
58687746,93230,"{""id"":""Kalamazoo_Sherman_SUMM_014.jpg_Kalamazoo_Sherman_SUMM_015.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Sherman_SUMM_014.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Sherman_SUMM_015.jpg""}",,1S,9W,"29, 32",C. T. Yoder,Kalamazoo,SHERMAN,39-62
58687747,93230,"{""id"":""Kalamazoo_Whitford_SUMM_003.jpg_Kalamazoo_Whitford_SUMM_004.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Whitford_SUMM_003.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Whitford_SUMM_004.jpg""}",,2S,9W,"9,10 10",prepared by Donald R. Peterson,Kalamazoo,WHITFORD,39-154
58687748,93230,"{""id"":""Kalamazoo_West_SUMM_024.jpg_Kalamazoo_West_SUMM_025.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_West_SUMM_024.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_West_SUMM_025.jpg""}",,3S,11W,"22, 23, 26, 27",C R Norden,Kalamazoo,WEST,39-262
58687749,93230,"{""id"":""Kalkaska_Antrim_SUMM_20200227150503013_0003.jpg_Kalkaska_Antrim_SUMM_20200227150503013_0004.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Antrim_SUMM_20200227150503013_0003.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Antrim_SUMM_20200227150503013_0004.jpg""}",,28N,7W,31,S. Privense C. Lane,Kalkaska,ANTRIM,40-319
58687750,93230,"{""id"":""Kalkaska_Abbot_SUMM_006.jpg_Kalkaska_Abbot_SUMM_007.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Abbot_SUMM_006.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Abbot_SUMM_007.jpg""}",,,,,Institute for Fisheries Research,Kalkaska,ABBOT,40-163
58687751,93230,"{""id"":""Kalkaska_Antrim_SUMM_20200227150503013_0005.jpg_Kalkaska_Antrim_SUMM_20200227150503013_0006.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Antrim_SUMM_20200227150503013_0005.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Antrim_SUMM_20200227150503013_0006.jpg""}",,Rapid River,,,Institute for Fisheries Research,Kalkaska,ANTRIM,40-319
58687752,93230,"{""id"":""Kalkaska_Abbot_SUMM_20200227144911601_0001.jpg_Kalkaska_Abbot_SUMM_20200227144911601_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Abbot_SUMM_20200227144911601_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Abbot_SUMM_20200227144911601_0002.jpg""}",summer of 1931,Kalkaska,,,Institute for Fisheries Research,Kalkaska,ABBOT,40-163
58687753,93230,"{""id"":""Kalkaska_AntrimPond_SUMM_015.jpg_Kalkaska_AntrimPond_SUMM_016.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_AntrimPond_SUMM_015.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_AntrimPond_SUMM_016.jpg""}",,Rapid River,,,Institute for Fisheries Research,Kalkaska,ANTRIM,40-319
58687754,93230,"{""id"":""Kalkaska_Bass26N_7W_S7_SUMM_008.jpg_Kalkaska_Bass26N_7W_S7_SUMM_009.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bass26N_7W_S7_SUMM_008.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bass26N_7W_S7_SUMM_009.jpg""}",,26N,7W,,Institute for Fisheries Research,Kalkaska,BASS,40-48
58687755,93230,"{""id"":""Kalkaska_Bass_SUMM_20200227151622950_0001.jpg_Kalkaska_Bass_SUMM_20200227151622950_0002.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bass_SUMM_20200227151622950_0001.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bass_SUMM_20200227151622950_0002.jpg""}","Date of entry; Sept. 2, 1930",26N,7W,,Institute for Fisheries Research,Kalkaska,BASS,40-48
58687756,93230,"{""id"":""Kalkaska_BlueBig_SUMM_037.jpg_Kalkaska_BlueBig_SUMM_038.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_BlueBig_SUMM_037.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_BlueBig_SUMM_038.jpg""}","Aug. 4,5,11,12,15,16,18, 1955",28N,5W,22,Carroll R. Norden (I.F.R.),Kalkaska,BLUEBIG,40-252
58687757,93230,"{""id"":""Kalkaska_Bear_SUMM_078.jpg_Kalkaska_Bear_SUMM_079.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bear_SUMM_078.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bear_SUMM_079.jpg""}",,M76 Clearwater,,,Institute for Fisheries Research,Kalkaska,BEAR,40-104
58687758,93230,"{""id"":""Kalkaska_Bass28N_5W_S23_SUMM_017.jpg_Kalkaska_Bass28N_5W_S23_SUMM_018.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bass28N_5W_S23_SUMM_017.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bass28N_5W_S23_SUMM_018.jpg""}",,28N,5W,"23, 26",S. J. Lievense,Kalkaska,BASS,40-244
58687759,93230,"{""id"":""Kalkaska_Bird_SUMM_005.jpg_Kalkaska_Bird_SUMM_006.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bird_SUMM_005.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_Bird_SUMM_006.jpg""}",,,,,Institute for Fisheries Research,Kalkaska,BIRD,40-156
58687760,93230,"{""id"":""Kalkaska_BlueBig_SUMM_035.jpg_Kalkaska_BlueBig_SUMM_036.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_BlueBig_SUMM_035.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_BlueBig_SUMM_036.jpg""}",,28N,5W,22,L. N. Allison,Kalkaska,BLUEBIG,40-252
58687761,93230,"{""id"":""Kalkaska_BlueBig_SUMM_081.jpg_Kalkaska_BlueBig_SUMM_082.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_BlueBig_SUMM_081.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalkaska_BlueBig_SUMM_082.jpg""}",,,,,THE Institute for Fisheries Research,Kalkaska,BLUEBIG,40-252
