subject_id,front,back,species,abund,comments
58751500,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ingham_Lansing_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ingham_Lansing_FISHc_063.jpg,largemouthbass,100,
58751515,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_034.jpg,largemouthbass,16,
58751518,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_046.jpg,largemouthbass,22,
58751520,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_050.jpg,largemouthbass,16,
58751535,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_091.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Long_FISHc_092.jpg,largemouthbass,14,
58751536,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Ionia_Morrison_FISHc_040.jpg,largemouthbass,60,
58751570,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Bass_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Bass_FISHc_015.jpg,largemouthbass,46,
58751584,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Chain_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Chain_FISHc_008.jpg,largemouthbass,16,
58751619,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Sand_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iosco_Sand_FISHc_021.jpg,largemouthbass,16,
58751651,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_019.jpg,largemouthbass,15,
58751677,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Brule_FISHc_073.jpg,largemouthbass,15,
58751686,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_028.jpg,largemouthbass,31,
58751689,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_032.jpg,largemouthbass,13,
58751697,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Camp_FISHc_050.jpg,largemouthbass,14,
58751855,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Glidden_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Iron_Glidden_FISHc_012.jpg,largemouthbass,21,
