subject_id,front,back,species,abund,comments
58750515,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_204.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_205.jpg,walleyeyellowpikeperch,21,
58750520,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_214.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_215.jpg,walleyeyellowpikeperch,13,
58750525,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_224.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_225.jpg,walleyeyellowpikeperch,53,
58750529,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_234.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_235.jpg,walleyeyellowpikeperch,39,
58750530,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_232.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_233.jpg,walleyeyellowpikeperch,80,
58750534,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_242.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_243.jpg,walleyeyellowpikeperch,53,
58750535,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_244.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_245.jpg,walleyeyellowpikeperch,49,
58750536,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_246.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_247.jpg,walleyeyellowpikeperch,60,
58750540,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_254.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_255.jpg,walleyeyellowpikeperch,61,
58750543,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_256.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Gogebic_FISHc_257.jpg,walleyeyellowpikeperch,147,
