subject_id,front,back,species,abund,comments
59970057,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COUNTYLINE_FISHc_0006_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COUNTYLINE_FISHc_0006_2.jpg,perchyellowperch,32,
59970065,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0010_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0010_2.jpg,perchyellowperch,286,
59970067,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0013_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0013_2.jpg,perchyellowperch,26,
59970068,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0012_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0012_2.jpg,perchyellowperch,96,
59970069,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0014_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0014_2.jpg,perchyellowperch,30,
59970071,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0016_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0016_2.jpg,perchyellowperch,19,
59970077,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0025_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0025_2.jpg,perchyellowperch,20,
59970079,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0021_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0021_2.jpg,perchyellowperch,34,
59970080,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0023_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0023_2.jpg,perchyellowperch,19,
59970087,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0032_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0032_2.jpg,perchyellowperch,18,
59970089,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0033_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0033_2.jpg,perchyellowperch,47,
59970090,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0034_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_COURTNEY_FISHc_0034_2.jpg,perchyellowperch,23,
59970091,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0001_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0001_2.jpg,perchyellowperch,109,
59970092,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0002_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0002_2.jpg,perchyellowperch,35,
59970093,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0004_2.jpg,perchyellowperch,15,
59970096,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/ONTONAGON_DEADMAN_FISHc_0003_2.jpg,perchyellowperch,14,
