subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments,
59965290,"[['1:30', '1:30', '1:30'], ['PM', '', 'PM.'], ['-', '', ''], ['8:45', 'PM-8:45', '-8:45'], ['AM', 'AM', 'AM.']]",1.6,1:30 PM - 8:45 AM,1:30 PM - 8:45 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0007_2.jpeg,
59965297,"[['12:25', '12:25', '12:25PM-12:30PM'], ['P.M.', 'PM', ''], ['-', '-', ''], ['12:30', '12:30', ''], ['P.M.', 'PM', '']]",1.6,12:25 P.M. - 12:30 P.M.,12:25 P.M. - 12:30 P.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0011_2.jpeg,
59965309,"[['3:3', '3:30', '3:30'], ['P.M.', 'PM', ''], ['-', '-', ''], ['12:10', '12:10', 'P.M.-12:10'], ['P.M.', 'PM', 'Pm']]",1.6,3:30 P.M. - 12:10 P.M.,3:30 P.M. - 12:10 P.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0027_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0027_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0027_2.jpeg,
59965318,"[['8:52', '8:52', '8:52a.m.'], ['AM', '', ''], ['-', '', '-'], ['9:28', 'AM-9:28', '9:28a.m.'], ['AM', 'AM', '']]",1.6,8:52 AM - 9:28 AM,8:52 AM - 9:28 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0033_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0033_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_GEORGE_FISHc_0033_2.jpeg,
59965326,"[['4', '4', '4'], ['P.M.', 'PM-10', 'P.M.-10'], ['-', '', ''], ['10', '', ''], ['A.M.', 'AM', 'A.M.']]",1.6,4 P.M. - 10 A.M.,4 P.M. - 10 A.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_KEEWAYDIN_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_KEEWAYDIN_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_KEEWAYDIN_FISHc_0008_2.jpeg,
59965328,"[['2:00', '2', '2'], ['pm', 'P.M.', 'P.M.-3'], ['-', '-', ''], ['3:00', '3', ''], ['pm', 'P.M.', 'P.M.']]",1.6,2 pm - 3:00 P.M.,2 pm - 3:00 P.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_KEEWAYDIN_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_KEEWAYDIN_FISHc_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_KEEWAYDIN_FISHc_0007_2.jpeg,
59965373,"[['8', '8:00', '8'], ['p.m.', 'pm', 'PM-7:30'], ['-', '-', 'AM'], ['7:30', '7:30', ''], ['a.m.', 'am', '']]",1.6,8 p.m. - 7:30 a.m.,8 p.m. - 7:30 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_MICHIGAMME_FISHc_0032_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_MICHIGAMME_FISHc_0032_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_MICHIGAMME_FISHc_0032_2.jpeg,
59965385,"[['6:15', '6:15', '6:15'], ['p.m.', 'PM-8:30', 'p.m.-8:30'], ['-', 'AM', ''], ['8:30', '', ''], ['a.m.', '', 'a.m.']]",1.6,6:15 p.m. - 8:30 a.m.,6:15 p.m. - 8:30 a.m.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_MICHIGAMME_FISHc_0046_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_MICHIGAMME_FISHc_0046_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_MICHIGAMME_FISHc_0046_2.jpeg,
59965405,"[['', '8', '8'], ['8PM-8AM', 'PM', 'P.M.'], ['', '-', '-'], ['', '8', '8'], ['', 'AM', 'A.M.']]",1.6,8 8PM-8AM - 8 AM,8PM-8AM ,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_PITTICOAT_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_PITTICOAT_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_PITTICOAT_FISHc_0003_2.jpeg,
59965433,"[['8:35', '8:35', '8:35'], ['P.M.', 'pm', ''], ['-', 'to', ''], ['10:35', '10:35', 'PM-10:35'], ['A.M.', 'am', 'AM']]",1.6,8:35 P.M. - 10:35 A.M.,8:35 P.M. - 10:35 A.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0017_2.jpeg,
59965438,"[['10:04', '10:04', '10:04a.m.'], ['', 'AM', ''], ['', '-', '-'], ['AM-9:20', '9:20', '9:20a.m.'], ['AM', 'AM', '']]",1.6,10:04 AM - AM-9:20 AM,10:04 AM -9:20 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0026_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0026_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0026_2.jpeg,
59965453,"[['11:40', '11:40AM-1:30PM', '11:40'], ['am', '', 'AM'], ['-', '', '-'], ['1:30', '', '1:30'], ['pm', '', 'PM']]",1.6,11:40 am - 1:30 pm,11:40 am - 1:30 pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0038_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0038_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_RUTH_FISHc_0038_2.jpeg,
59965464,"[['4', '4', '4'], ['P.M.-10', 'P.M.', 'PM-10'], ['', '-', ''], ['', '10', ''], ['A.M.', 'A.M.', 'AM']]",1.6,4 P.M.-10 - 10 A.M.,4 P.M. - 10 A.M.,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_SPRUCEBIG_FISHc_0002_2.jpeg,
59965491,"[['10:30', '10:30', '10:30AM'], ['AM', '', ''], ['-', '', '-'], ['10:07', 'AM-10:07', '10:07AM'], ['AM', 'AM', '']]",1.6,10:30 AM - 10:07 AM,10:30 AM - 10:07 AM,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0017_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BARAGA_VERMILAC_FISHc_0017_2.jpeg,
