subject_id,date,review,date2,review2,date3,review3,date4,review4,column_name,date,Comment,front,back
59970183,None,1,1970,1,NA,NA,NA,NA,end_date_year,1970,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0012_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0012_2.jpg
59970200,1955,1,None,1,NA,NA,NA,NA,end_date_year,1955,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0029_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_CENTER_FISHc_0029_2.jpg
59970220,1966,1,None,1,NA,NA,NA,NA,end_date_year,1966,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0004_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0004_2.jpg
59970235,1966,1,None,1,NA,NA,NA,NA,end_date_year,1966,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0006_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0006_2.jpg
59970342,April,1,June,1,NA,NA,NA,NA,end_date_month,June,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_TODD_FISHc_0007_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_TODD_FISHc_0007_2.jpg
59970342,None,1,1970,1,NA,NA,NA,NA,end_date_year,1970,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_TODD_FISHc_0007_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_TODD_FISHc_0007_2.jpg
59970343,June,1,May,1,NA,NA,NA,NA,end_date_month,June,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_TODD_FISHc_0008_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_TODD_FISHc_0008_2.jpg
59970360,None,1,1966,1,NA,NA,NA,NA,end_date_year,1966,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_WELLS_FISHc_0003_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_WELLS_FISHc_0003_2.jpg
59970370,1971,1,1973,1,NA,NA,NA,NA,end_date_year,1971,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_WELLS_FISHc_0017_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_WELLS_FISHc_0017_2.jpg
59970390,190,1,1950,1,None,1,NA,NA,begin_date_year,1940,3rd digit of the year is not clear. Looks like a 4 but not sure,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_DAVID_FISHc_0006_1.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCODA_DAVID_FISHc_0006_2.jpg
61361053,None,1,1949,1,NA,NA,NA,NA,end_date_year,1949,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0021_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_COWDEN_FISHc_0021_2.jpeg
61361078,None,1,1941,1,NA,NA,NA,NA,end_date_year,1941,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0020_2.jpeg
61361082,1941,1,None,1,NA,NA,NA,NA,end_date_year,1941,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0024_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_CRYSTAL10N5WS71718_FISHc_0024_2.jpeg
61361107,None,1,1950,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0016_2.jpeg
61361112,None,1,1950,1,NA,NA,NA,NA,end_date_year,1950,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0020_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_DERBY_FISHc_0020_2.jpeg
61361211,None,1,1979,1,NA,NA,NA,NA,end_date_year,1979,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_INDIAN_FISHc_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_INDIAN_FISHc_0001_2.jpeg
61361253,1958,1,1968,1,NA,NA,NA,NA,end_date_year,1968,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEWCOMB_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_NEWCOMB_FISHc_0002_2.jpeg
61361263,June,1,January,1,NA,NA,NA,NA,end_date_month,June,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_TACOMA_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_TACOMA_FISHc_0002_2.jpeg
61361277,1946,1,None,1,NA,NA,NA,NA,end_date_year,1946,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_TURK_FISHc_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_TURK_FISHc_0013_2.jpeg
61361316,None,1,1955,1,NA,NA,NA,NA,end_date_year,1955,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0023_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/MONTCALM_WHITEFISHBIG_FISHc_0023_2.jpeg
61361452,None,1,1936,1,36,1,NA,NA,begin_date_year,1936,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_CROOKEDT2SR3ES5678_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_CROOKEDT2SR3ES5678_FISHc_0004_2.jpeg
61361452,None,1,1936,1,NA,NA,NA,NA,end_date_year,1936,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_CROOKEDT2SR3ES5678_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_CROOKEDT2SR3ES5678_FISHc_0004_2.jpeg
61361463,None,1,1943,1,NA,NA,NA,NA,begin_date_year,1943,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_FORD_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_FORD_FISHc_0004_2.jpeg
61361467,1938,1,None,1,NA,NA,NA,NA,begin_date_year,1938,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_FORD_FISHc_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_FORD_FISHc_0005_2.jpeg
61361489,1936,1,None,1,NA,NA,NA,NA,end_date_year,1936,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_GREEN_FISHc_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_GREEN_FISHc_0004_2.jpeg
61361496,1936,1,None,1,NA,NA,NA,NA,end_date_year,1936,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_GREEN_FISHc_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_GREEN_FISHc_0009_2.jpeg
61361518,None,1,1947,1,NA,NA,NA,NA,end_date_year,1947,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_GREEN_FISHc_0030_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_GREEN_FISHc_0030_2.jpeg
61361538,None,1,1936,1,NA,NA,NA,NA,end_date_year,1936,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_KLINK_FISHc_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_KLINK_FISHc_0003_2.jpeg
61361565,1936,1,None,1,NA,NA,NA,NA,end_date_year,1936,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_MUDT1SR3ESEC31_FISHc_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_MUDT1SR3ESEC31_FISHc_0008_2.jpeg
61361660,August,1,June,1,NA,NA,NA,NA,end_date_month,June,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_WALSH_FISHc_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WASHTENAW_WALSH_FISHc_0002_2.jpeg
61361794,None,1,1937,1,NA,NA,NA,NA,end_date_year,1937,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WEXFORD_MITCHELL_FISHc_0016_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/FISHc/double/WEXFORD_MITCHELL_FISHc_0016_2.jpeg
