subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back
59967954,"[[""1'"", '1', ""1'-2'""], ['', 'ft', ''], ['-', '-', ''], [""2'"", '2', ''], ['', 'ft', '']]",1.2,1' ft - 2' ft,1- 2 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Independence_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Independence_FISHc_085.jpg
59967992,"[['', '7', '7-'], ['', '-', ''], [""7-30'"", ""30'"", ""30'""]]",1.333333333,7 - 30',7 - 30',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Island45N_FISHc_30W_S14_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Island45N_FISHc_30W_S14_049.jpg
59968009,"[['4-11', '4', ""4-11'""], ['', 'to', ''], ['', '11', ''], ['ft', 'ft', '']]",1.25,4-11 to 11 ft,4-11 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Johnson45N_FISHc_25W_S27_107.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Johnson45N_FISHc_25W_S27_108.jpg
59968014,"[[""3'-20'"", ""3'"", '3-20'], ['', '-', 'feet'], ['', ""20'"", '']]",1,3'-20' - 20',3-20 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_024.jpg
59968015,"[['', '', '5'], ['', '', '-'], [""5-20'"", ""5-20'"", ""20'""]]",1.333333333,5 - 5-20',5-20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Just_FISHc_014.jpg
59968023,"[['3-6', ""3-6'"", '3'], ['', '', '-'], ['', '', '6'], ['feet', '', 'feet']]",1.25,3-6 - 6 feet,3-6 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Kawbawgam_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Kawbawgam_FISHc_012.jpg
59968031,"[[""2-5'"", '2', '2-5'], ['', '-', ''], ['', '5', ''], ['', 'feet', 'feet']]",1.25,2-5' - 5 feet,2-5 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Kawbawgam_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Kawbawgam_FISHc_026.jpg
59968035,"[['', '4', ''], ['', '-', ''], [""4-19'"", ""19'"", ""4-19'""]]",1.333333333,4 - 4-19',4-19',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_KidneyNorth_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_KidneyNorth_FISHc_006.jpg
59968037,"[['10', ""10-16'"", '10-16'], ['-', '', 'feet'], [""16'"", '', '']]",1,10 - 16',10 - 16',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_KidneySouth_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_KidneySouth_FISHc_012.jpg
59968038,"[['', '', '2'], ['', '', '-'], [""2-30'"", ""2-30'"", ""30'""]]",1.333333333,2 - 2-30',2-30',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_037.jpg
59968052,"[['4', ""4-6'"", '4-6'], ['-', '', ''], ['6', '', ''], ['ft', '', 'ft']]",1.25,4 - 6 ft,4 - 6 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Little_FISHc_085.jpg
59968059,"[[""4-6'"", '4-6', '4'], ['', '', '-'], ['', '', '6'], ['', 'ft', 'ft']]",1.25,4-6' - 6 ft,4-6 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_020.jpg
59968060,"[[""11-13.5'"", '-13.5', '11.0'], ['', '', '-'], ['', '', '13.4'], ['', 'ft', 'ft']]",1.25,11-13.5' - 13.4 ft,11-13.5 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_022.jpg
59968080,"[['25', '25-40', '25-40ft'], ['-', '', ''], ['40', '', ''], ['ft', 'ft', '']]",1.25,25 - 40 ft,25 - 40 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_062.jpg
59968088,"[[""11.0-13.5'"", '11.0', '11.0-13.5'], ['', '-', ''], ['', '13.5', ''], ['', 'ft', 'ft']]",1.25,11.0-13.5' - 13.5 ft,11-13.5 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_064.jpg
59968094,"[[""9-11'"", '9', '9-11'], ['', '-', ''], ['', '11', ''], ['', 'ft', 'ft']]",1.25,9-11' - 11 ft,9-11 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_081.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Log_FISHc_082.jpg
59968098,"[['1', ""1-30'"", '1-30'], ['-', '', 'feet'], [""30'"", '', '']]",1,1 - 30',1 - 30',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_008.jpg
59968099,"[['', '', '10'], ['', '', '-'], [""10-32'"", ""10-32'"", ""32'""]]",1.333333333,10 - 10-32',10-32',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_010.jpg
59968100,"[['6', ""6-20'"", '6-20'], ['-', '', 'feet'], [""20'"", '', '']]",1,6 - 20',6 - 20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_012.jpg
59968102,"[['', '', '10'], ['', '', '-'], [""10-32'"", ""10-32'"", ""32'""]]",1.333333333,10 - 10-32',10-32',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_006.jpg
59968103,"[['', '', '10'], ['', '', '-'], [""10-12'"", ""10-12'"", ""12'""]]",1.333333333,10 - 10-12',10-12',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_018.jpg
59968104,"[['10', '', ''], ['-', '', ''], [""12'"", ""10-12'"", ""10-12'""]]",1.333333333,10 - 10-12',10-12',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_016.jpg
59968105,"[['6-9', ""6-9'""], ['feet', '']]",1,6-9 feet,6-9 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_020.jpg
59968107,"[[""7-12'"", '7-12’', '7'], ['', '', '-'], ['', '', ""12'""]]",1,7-12' - 12',7-12 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_022.jpg
59968110,"[['', '5', ''], ['', '-', ''], [""5-8'"", ""8'"", ""5-8'""]]",1.333333333,5 - 5-8',5-8',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_026.jpg
59968115,"[['20-23’', '20', '20-23'], ['', '-', 'feet'], ['', ""23'"", '']]",1,20-23’ - 23',20-23 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Lowmoor_FISHc_036.jpg
59968124,"[[""3'"", ""3'-7'"", ""3'-7'""], ['-', '', ''], [""7'"", '', '']]",1.333333333,3'-7' - 7',3'-7 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Martells_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Martells_FISHc_019.jpg
59968129,"[['', '4', ''], ['', '-', ''], [""4-25'"", ""25'"", ""4-25'""]]",1.333333333,4 - 4-25',4-25',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Moccasin_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Moccasin_FISHc_042.jpg
59968131,"[['4-6’', '4', '4-6', ""4-6'""], ['', '-', 'feet', ''], ['', ""6'"", '', '']]",1,4-6’ - 6',4-6 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Moccasin_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Moccasin_FISHc_050.jpg
59968151,"[['15-25'], ['ft']]",1,15-25 ft,15-25 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Penglass46N_FISHc_30W_S29_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Penglass46N_FISHc_30W_S29_015.jpg
59968154,"[[""5'"", ""5-20'"", ""5'-20'""], ['-', '', ''], [""20'"", '', '']]",1,5' - 20',5' - 20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Perch46N_FISHc_29W_S8_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Perch46N_FISHc_29W_S8_021.jpg
59968163,"[['6', ""6-8'"", '6-8'], ['-', '', 'feet'], [""8'"", '', '']]",1,6 - 8',6 - 8',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_027.jpg
59968174,"[['', '8', ''], ['', '-', ''], [""8-20'"", ""20'"", ""8-20'""]]",1.333333333,8 - 8-20',8-20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_045.jpg
59968175,"[[""8-20'"", '8', '8-20'], ['', '-', 'feet'], ['', ""20'"", '']]",1,8-20' - 20',8-20' ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_047.jpg
59968176,"[[""6'"", '', ''], ['-', '', ''], [""10'"", ""6-10'"", ""6-10'""]]",1.333333333,6' - 6-10',6-10',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_043.jpg
59968181,"[['', ""6'"", ''], ['', '-', ''], [""6-20'"", ""20'"", ""6-20'""]]",1.333333333,6' - 6-20', 6-20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_055.jpg
59968182,"[['0', '0-4', ""0-4'""], ['-', 'feet', ''], [""4'"", '', '']]",1,0 - 4',0 - 4',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Pike_FISHc_057.jpg
59968192,"[[""5-8'"", ""5'"", '5’'], ['', 'to', 'to'], ['', ""8'"", '8’']]",1.333333333,5-8' to 8',5-8' ,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Rock_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Rock_FISHc_022.jpg
59968213,"[[""1-4'"", '1', '1-4'], ['', '-', ''], ['', '4', ''], ['', 'ft', 'feet']]",1,1-4' - 4 ft,1-4',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_SauxHead_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_SauxHead_FISHc_029.jpg
59968219,"[[""3'-20'"", ""3'"", '3-20'], ['', '-', 'feet'], ['', ""20'"", '']]",1,3'-20' - 20',3'-20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section14_FISHc_022.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section14_FISHc_023.jpg
59968222,"[['5', '', ""5'""], ['ft', '', ''], ['-', '', '-'], ['25', ""5'-25'"", ""25'""], ['ft', '', '']]",1.2,5 ft - 25 ft,5 ft - 25 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section14_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section14_FISHc_025.jpg
59968227,"[['4', '4-20', '', ""4-20'""], ['-', '', '', ''], [""20'"", '', '20', '']]",1,4 - 20',4 - 20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section28_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section28_FISHc_011.jpg
59968230,"[[""10'"", ""10'-20'"", '10-20'], ['-', '', 'ft'], [""20'"", '', '']]",1,10' - 20',10' - 20',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section28_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Section28_FISHc_019.jpg
59968233,[['blank']],1,blank,NA,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_ShagBig_FISHc_032.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_ShagBig_FISHc_033.jpg
59968237,"[['', '3'], ['', 'to'], ['3-10', '10'], ['', 'ft']]",1,3 to 3-10 ft,3-10 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spear_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spear_FISHc_008.jpg
59968243,"[[""6-9'"", ""6'"", ""6'-9'""], ['', '-', ''], ['', ""9'"", '']]",1,6-9' - 9',6-9 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_096.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_097.jpg
59968265,"[[""20'"", '20-30', ""20-30'"", ""20'""], ['', 'feet', '', '-'], [""-30'"", '', '', ""30'""]]",1.333333333,20' feet -30',20' feet -30',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_140.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_141.jpg
59968266,"[[""2'"", '', '2'], ['', '', 'ft'], ['-', '', '-'], [""35'"", ""2'-35'"", '35'], ['', '', 'ft']]",1.2,2' ft - 35' ft,2' ft - 35' ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_142.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sporley_FISHc_143.jpg
59968269,"[['', '6', ''], ['', '-', ''], [""6-8'"", ""8'"", ""6-8'""]]",1.333333333,6 - 6-8',6-8',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_012.jpg
59968270,"[['5', '5-10', ""5-10'""], ['-', 'feet', ''], [""10'"", '', '']]",1,5 - 10',5 - 10',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_016.jpg
59968271,"[['5-5', '', '5'], ['', '', '-'], ['', '', '5'], [""1/2'"", ""5-51/2'"", ""1/2'""]]",1.25,5-5 - 5 1/2',5-5 1/2',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_014.jpg
59968272,"[['', '5', ''], ['', '-', ''], [""5-8'"", ""8'"", ""5-8'""]]",1.333333333,5 - 5-8',5-8',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_018.jpg
59968274,"[['5', '', ''], ['-', '', ''], [""7'"", ""5-7'"", ""5-7'""]]",1.333333333,5 - 5-7',5-7',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_022.jpg
59968277,"[['0', ""0-3'"", '0-3'], ['-', '', 'feet'], [""3'"", '', '']]",1,0 - 3',0 - 3',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Spring_FISHc_028.jpg
59968280,"[['', '4', ''], ['', 'to', ''], [""4-35'"", ""35'"", ""4-35'""]]",1.333333333,4 to 4-35', 4-35',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_047.jpg
59968281,"[['', '', '4'], ['', '', '-'], [""4-5'"", ""4-5'"", ""5'""]]",1.333333333,4 - 4-5',4-5',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_045.jpg
59968283,"[['6', ""6'"", ""6'""], ['feet', '', ''], ['-', '-', ''], ['30', ""30'"", ""-30'""], ['feet', '', '']]",1.4,6' feet - 30 feet,6' feet - 30 feet,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_051.jpg
59968314,"[['35', '35', '35ft-'], ['ft-50', 'ft', '50ft'], ['', '-', ''], ['', '50', ''], ['ft', 'ft', ''], ['and', 'and', 'and'], ['ft-40', '40', '40ft-40ft'], ['', 'ft', ''], ['', '-', ''], ['', '40', ''], ['ft', 'ft', '']]",1.454545455,35 ft-50 - 50 ft and ft-40 ft - 40 ft,35 ft- 50 ft and 40 ft - 40 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_130.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Squaw_FISHc_131.jpg
59968323,"[['', '1', ''], ['', '-', ''], [""1-8'"", ""8'"", ""1-8'""]]",1.333333333,1 - 1-8',1-8',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sunderstrom_FISHc_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sunderstrom_FISHc_006.jpg
59968324,"[['6', ""6-45'"", '6-45'], ['-', '', 'feet'], [""45'"", '', '']]",1,6 - 45',6 - 45',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sunderstrom_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sunderstrom_FISHc_012.jpg
59968325,"[['1', ''], ['-', ''], [""7'"", ""1-7'""]]",1,1 - 7',1 - 7',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sunderstrom_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Sunderstrom_FISHc_008.jpg
59968337,"[['', '5', ''], ['', '-', ''], [""5-15'"", ""15'"", ""5-15'""]]",1.333333333,5 - 5-15',5-15',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_055.jpg
59968340,"[['10', ""10-25'."", ""10-25'""], ['-', '', ''], [""25'"", '', '']]",1,10 - 25',10 - 25',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_Swanzy_FISHc_063.jpg
59968361,"[['4', '', ''], ['-', '', ''], [""18'"", ""4-18'"", ""4-18'""]]",1.333333333,4 - 4-18',4-18',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_057.jpg
59968362,"[['', '0', ''], ['', '-', ''], [""0-17'"", ""17'"", ""0-17'""]]",1.333333333,0 - 0-17',0-17',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_063.jpg
59968385,"[[""5-12'""]]",1,5-12',5-12',depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_104.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_105.jpg
59968386,[['blank']],1,blank,NA,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_124.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutBig_FISHc_125.jpg
59968387,"[[""4-6'"", '4'], ['', '-'], ['', '6'], ['', 'ft']]",1,4-6' - 6 ft,4-6 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutLittle_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_TroutLittle_FISHc_010.jpg
59968388,"[[""2-3'"", '2', '2-3'], ['', '-', ''], ['', '3', ''], ['', 'feet', 'feet']]",1.25,2-3' - 3 feet,2-3 ft,depth_of_collection,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_UncleTomsPond_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Marquette_UncleTomsPond_FISHc_008.jpg
